channel_id,alt_category,start_year,views_2017,videos_2017,views_2017_quantile,videos_2017_quantile,views_2018,videos_2018,views_2018_quantile,videos_2018_quantile,views_2019,videos_2019,views_2019_quantile,videos_2019_quantile,monetized_videos,videos,monetized_percentage,avg_no_monetization,median_no_monetization,start_month,monetize_start_abs,monetize_start_rel,videos_with_donation,donation_percentage,videos_with_crypto,crypto_percentage,videos_with_merch_others,merch_others_percentage,videos_with_merch_channel,merch_channel_percentage
UCTWyeeDyUn1GCEzb6XZG7MQ,Manosphere,2018,0.0,0.0,0,0,14315.0,6.0,0,0,1890.0,1.0,0,0,0.0,7,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCnL31BzrmNz8MHwrCLhnjIw,Manosphere,2018,0.0,0.0,0,0,24048.0,3.0,0,0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCpsuUgmFvHpDXs96pgdrq6g,Manosphere,2018,0.0,0.0,0,0,28361.0,5.0,0,0,1569.0,1.0,0,0,0.0,6,0.0,0.0,0.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCdXaurxnxFOUvPe-rYIvxKA,None,2017,69330.0,27.0,1,2,766123.0,142.0,2,4,653753.0,49.0,2,3,83.0,218,0.38073394495412843,0.47706422018348627,0.0,138,143.0,5.0,0.0,0.0,0.0,0.0,83.0,0.38073394495412843,0.0,0.0
UCTqKAe_hNq-kFp1ss6Lga6g,Manosphere,2017,29084.0,15.0,1,2,463427.0,147.0,2,4,189527.0,61.0,2,3,85.0,223,0.3811659192825112,0.8071748878923767,0.0,143,150.0,7.0,84.0,0.37668161434977576,64.0,0.28699551569506726,1.0,0.004484304932735426,0.0,0.0
UC938rcL2U5qn7Pf8kspPE0g,None,2015,5056740.0,47.0,4,3,1497155.0,22.0,3,2,50707.0,2.0,1,0,13.0,76,0.17105263157894737,0.32894736842105265,0.0,116,138.0,22.0,0.0,0.0,0.0,0.0,13.0,0.17105263157894737,0.0,0.0
UCTrecbx23AAYdmFHDkci0aQ,Alt-lite,2015,5479036.0,43.0,4,3,1770437.0,28.0,3,2,79000.0,3.0,1,0,203.0,204,0.9950980392156863,3.235294117647059,2.0,113,113.0,0.0,203.0,0.9950980392156863,0.0,0.0,0.0,0.0,98.0,0.4803921568627451
UCBM0A1AjVx8Z8KEMQ2-Fr2A,None,2007,0.0,0.0,0,0,10388.0,2.0,0,0,13096.0,2.0,0,0,0.0,37,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCTvejcHP9cK5XqCIPZvdAbg,Manosphere,2007,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,137,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCe-AKngIKj8RiCdQUulLCgQ,None,2017,101498.0,86.0,1,3,1813261.0,209.0,3,4,651966.0,136.0,2,4,283.0,431,0.6566125290023201,3.5475638051044083,2.0,140,142.0,2.0,0.0,0.0,0.0,0.0,283.0,0.6566125290023201,0.0,0.0
UCUXTC5yhqkNTKDvK5-lAUJw,Alt-right,2017,141218.0,59.0,1,3,2602631.0,617.0,3,4,250830.0,102.0,2,4,20.0,778,0.02570694087403599,0.04884318766066838,0.0,140,145.0,5.0,5.0,0.006426735218508998,0.0,0.0,15.0,0.019280205655526992,0.0,0.0
UCc5lIqHp6QlcoQzjvcqh1Bg,None,2017,3189315.0,132.0,3,4,3781540.0,77.0,3,3,351902.0,10.0,2,1,0.0,219,0.0,0.0,0.0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCUowFWIWGw6Pv2JqfEj8njQ,Alt-lite,2017,3792362.0,98.0,3,4,2210387.0,64.0,3,3,452377.0,14.0,2,1,133.0,176,0.7556818181818182,5.221590909090909,4.0,133,135.0,2.0,133.0,0.7556818181818182,0.0,0.0,21.0,0.11931818181818182,43.0,0.24431818181818182
UC-d5epyGQe0IiCtwX2-cQpg,None,2018,0.0,0.0,0,0,328979.0,9.0,1,1,81487.0,2.0,1,0,0.0,11,0.0,0.0,0.0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCV3oX6B8Uq8VMh_L5zStVfg,Manosphere,2018,0.0,0.0,0,0,329873.0,17.0,1,1,127302.0,4.0,1,0,0.0,21,0.0,0.0,0.0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCO9FCJIXcNmo5ScU-mmbbMg,None,2018,0.0,0.0,0,0,2642522.0,13.0,3,1,1450607.0,11.0,3,1,0.0,24,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCVO8YsD87ibqRGIJ7o8sOzg,Alt-right,2018,0.0,0.0,0,0,4614848.0,10.0,3,1,2998689.0,7.0,3,1,15.0,17,0.8823529411764706,7.0588235294117645,8.0,153,153.0,0.0,15.0,0.8823529411764706,15.0,0.8823529411764706,0.0,0.0,0.0,0.0
UCGu5fPDi4-KTNPI_3nVcnsQ,None,2014,1518609.0,76.0,3,3,758933.0,34.0,2,2,17377.0,4.0,1,0,210.0,276,0.7608695652173914,5.550724637681159,7.0,103,116.0,13.0,181.0,0.6557971014492754,0.0,0.0,187.0,0.677536231884058,206.0,0.7463768115942029
UCVRQqUgDRBevsDGOeE1DL3A,Manosphere,2014,1851373.0,51.0,3,3,881225.0,47.0,2,2,56452.0,5.0,1,0,125.0,231,0.5411255411255411,2.761904761904762,2.0,98,102.0,4.0,115.0,0.49783549783549785,0.0,0.0,19.0,0.08225108225108226,0.0,0.0
UCaEPRRu2IOY3U80U7rgVJqQ,None,2008,0.0,0.0,0,0,1289.0,2.0,0,0,10318.0,1.0,0,0,1.0,12,0.08333333333333333,0.16666666666666666,0.0,31,156.0,125.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0
UCVaWf4IhCjjMHGVeTvXcS1g,Manosphere,2008,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,10,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCg9yvjaouCiUZzpIY9qChmw,None,2012,3411626.0,317.0,3,4,9172012.0,209.0,4,4,6479553.0,253.0,4,4,1.0,1569,0.0006373486297004461,0.0006373486297004461,0.0,73,89.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0006373486297004461,0.0,0.0
UCVrK_pMRp_q8IelpfUCTGLQ,Alt-lite,2012,1744377.0,182.0,3,4,8794835.0,288.0,4,4,3823724.0,124.0,4,4,0.0,697,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCRGIwParDeoovmhflq9Agmg,None,2019,0.0,0.0,0,0,0.0,0.0,0,0,104485.0,45.0,1,3,0.0,45,0.0,0.0,0.0,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCBvTuvv4o_KhTD07EzAi5jg,None,2019,0.0,0.0,0,0,0.0,0.0,0,0,111114.0,45.0,1,3,0.0,45,0.0,0.0,0.0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCWoPKumdlQTSw1M4UPsYXzQ,Alt-right,2019,0.0,0.0,0,0,0.0,0.0,0,0,31349.0,60.0,1,3,0.0,60,0.0,0.0,0.0,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCseRVXO0TkkxjF5Oum6X33A,Manosphere,2019,0.0,0.0,0,0,0.0,0.0,0,0,91620.0,45.0,1,3,2.0,45,0.044444444444444446,0.044444444444444446,0.0,158,158.0,0.0,0.0,0.0,0.0,0.0,2.0,0.044444444444444446,0.0,0.0
UCPTjjS_Cqrde9bR9Gz4PqdA,None,2015,3860752.0,115.0,3,4,2263191.0,103.0,3,3,437313.0,36.0,2,2,330.0,330,1.0,11.636363636363637,11.0,119,119.0,0.0,308.0,0.9333333333333333,0.0,0.0,330.0,1.0,0.0,0.0
UCXNNG0ej_6rU9SxCZ4dyq6w,Manosphere,2015,2340600.0,103.0,3,4,2102393.0,106.0,3,3,295291.0,25.0,2,2,335.0,336,0.9970238095238095,12.223214285714286,12.0,115,115.0,0.0,335.0,0.9970238095238095,47.0,0.13988095238095238,315.0,0.9375,0.0,0.0
UC1JvUgdj6aTwRWwyh0IoxJQ,None,2018,0.0,0.0,0,0,351597.0,1.0,1,0,635.0,2.0,0,0,0.0,3,0.0,0.0,0.0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCR3kAhLj3h-Mvq060tJNvxA,None,2018,0.0,0.0,0,0,74926.0,3.0,1,0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCXfJ65sVQ5F3nJsm86yM6jA,Alt-right,2018,0.0,0.0,0,0,109991.0,4.0,1,0,0.0,0.0,0,0,4.0,4,1.0,2.0,2.0,147,147.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
UCoi355TFIZ3nc2ODfE8WGoA,Manosphere,2018,0.0,0.0,0,0,124123.0,7.0,1,0,2374.0,4.0,0,0,0.0,11,0.0,0.0,0.0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCiXU_OkXTryxfx2-z4y6AOQ,None,2015,2575456.0,76.0,3,3,10547831.0,266.0,4,4,12321532.0,139.0,4,4,429.0,482,0.8900414937759336,5.659751037344399,6.0,118,141.0,23.0,4.0,0.008298755186721992,0.0,0.0,429.0,0.8900414937759336,0.0,0.0
UCXmSzYyPQ6CuCzwitLclnjg,Manosphere,2015,2347192.0,56.0,3,3,9266177.0,239.0,4,4,5201060.0,163.0,4,4,443.0,490,0.9040816326530612,1.8551020408163266,2.0,111,129.0,18.0,438.0,0.8938775510204081,0.0,0.0,14.0,0.02857142857142857,21.0,0.04285714285714286
UCpeIePAikBsbdsiaGA0WL_g,None,2018,0.0,0.0,0,0,498781.0,50.0,2,3,401387.0,52.0,2,3,5.0,102,0.049019607843137254,0.058823529411764705,0.0,152,157.0,5.0,0.0,0.0,0.0,0.0,5.0,0.049019607843137254,0.0,0.0
UCCnrb28fhUCdYZNvJVhydyw,None,2018,0.0,0.0,0,0,909658.0,107.0,2,3,507780.0,47.0,2,3,0.0,154,0.0,0.0,0.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCY0fILilUr601SPy-wc0XUQ,Manosphere,2018,0.0,0.0,0,0,546932.0,51.0,2,3,429857.0,39.0,2,3,68.0,90,0.7555555555555555,1.5333333333333334,2.0,152,153.0,1.0,68.0,0.7555555555555555,0.0,0.0,3.0,0.03333333333333333,0.0,0.0
UCueXoXyOKbhDfnub_28eC7A,Manosphere,2018,0.0,0.0,0,0,1049860.0,62.0,2,3,507235.0,45.0,2,3,88.0,107,0.822429906542056,2.392523364485981,3.0,151,152.0,1.0,44.0,0.411214953271028,0.0,0.0,81.0,0.7570093457943925,0.0,0.0
UChq-An8K9SUQjxRKJY2QPFw,None,2018,0.0,0.0,0,0,4908203.0,370.0,3,4,13319272.0,313.0,4,4,0.0,683,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCYY-xsfMg0TKz-gwQOMhcWA,Alt-lite,2018,0.0,0.0,0,0,2787250.0,163.0,3,4,3757726.0,116.0,4,4,263.0,279,0.942652329749104,7.885304659498208,9.0,150,150.0,0.0,263.0,0.942652329749104,0.0,0.0,0.0,0.0,1.0,0.0035842293906810036
UCUC8kK6qLIRYkV-sq-SAIZg,None,2017,97807.0,1.0,1,1,5804459.0,115.0,4,4,5889459.0,49.0,4,3,103.0,165,0.6242424242424243,5.921212121212121,4.0,144,145.0,1.0,47.0,0.28484848484848485,0.0,0.0,99.0,0.6,80.0,0.48484848484848486
UCYqdbnuvx-jJZByotoNW-5Q,Manosphere,2017,30695.0,6.0,1,1,8713012.0,173.0,4,4,4397474.0,87.0,4,3,2.0,266,0.007518796992481203,0.03759398496240601,0.0,143,150.0,7.0,0.0,0.0,0.0,0.0,2.0,0.007518796992481203,0.0,0.0
UCLrlqd4mC2NXPlUvR849eVA,None,2017,217469.0,121.0,2,4,87418.0,71.0,1,3,45157.0,37.0,1,2,150.0,229,0.6550218340611353,1.3493449781659388,2.0,135,135.0,0.0,150.0,0.6550218340611353,0.0,0.0,0.0,0.0,0.0,0.0
UCZ5VQ34f6yxjlkLaq8lbgvA,Manosphere,2017,286591.0,108.0,2,4,221148.0,86.0,1,3,52894.0,18.0,1,2,14.0,212,0.0660377358490566,0.1179245283018868,0.0,136,136.0,0.0,8.0,0.03773584905660377,11.0,0.05188679245283019,0.0,0.0,0.0,0.0
UClIA0qIa7siK_kJG_oAgPOg,None,2018,0.0,0.0,0,0,12931.0,5.0,0,0,15265.0,31.0,0,2,0.0,36,0.0,0.0,0.0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCZ9GGHg7ERYgH_pIduMjgdA,Manosphere,2018,0.0,0.0,0,0,227.0,7.0,0,0,596.0,20.0,0,2,0.0,27,0.0,0.0,0.0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCcmnCVo1Trge5zlfa5jeobQ,None,2018,0.0,0.0,0,0,711691.0,135.0,2,4,182905.0,46.0,2,3,0.0,181,0.0,0.0,0.0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCZMoAfVZKRS2HKA_gTPQY0g,Alt-lite,2018,0.0,0.0,0,0,1413905.0,351.0,2,4,416142.0,60.0,2,3,28.0,411,0.0681265206812652,0.072992700729927,0.0,145,150.0,5.0,28.0,0.0681265206812652,0.0,0.0,0.0,0.0,0.0,0.0
UCssHjFbN5yz_refi3o6Ec6g,None,2015,23372.0,43.0,1,3,163835.0,94.0,1,3,20395.0,35.0,1,2,1.0,294,0.003401360544217687,0.003401360544217687,0.0,119,119.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003401360544217687,0.0,0.0
UCZeP6H2mELnRI9imY5Iga0g,Alt-right,2015,202843.5,64.0,1,3,127545.0,78.0,1,3,19816.0,20.0,1,2,109.0,203,0.5369458128078818,2.5467980295566504,2.0,115,136.0,21.0,107.0,0.5270935960591133,0.0,0.0,36.0,0.17733990147783252,0.0,0.0
UCVjlgU2ZX9w0OkF1z6byLOA,None,2010,0.0,0.0,0,0,3671.0,16.0,0,1,0.0,0.0,0,0,0.0,67,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCZjz2s4DyU6TrGzXJQ_VBRw,Manosphere,2010,0.0,0.0,0,0,22798.0,17.0,0,1,0.0,0.0,0,0,13.0,399,0.03258145363408521,0.03258145363408521,0.0,52,154.0,102.0,13.0,0.03258145363408521,0.0,0.0,0.0,0.0,0.0,0.0
UCpt81Iyx5NVVZ1_h2Dpf7vg,None,2014,463230.0,81.0,2,3,72609.0,17.0,1,1,0.0,0.0,0,0,134.0,185,0.7243243243243244,1.6162162162162161,1.0,108,108.0,0.0,0.0,0.0,0.0,0.0,134.0,0.7243243243243244,0.0,0.0
UCZrMKcDNPruX8ltP0Y0pOTw,Manosphere,2014,327497.0,44.0,2,3,136684.0,9.0,1,1,0.0,0.0,0,0,154.0,160,0.9625,1.9625,2.0,107,107.0,0.0,154.0,0.9625,1.0,0.00625,3.0,0.01875,0.0,0.0
UCq7-f1dGAoUNUSKrDqlvGFg,None,2015,16394967.0,559.0,4,4,829431.0,110.0,2,3,23146.0,10.0,1,1,24.0,1005,0.023880597014925373,0.023880597014925373,0.0,119,126.0,7.0,23.0,0.022885572139303482,0.0,0.0,1.0,0.0009950248756218905,0.0,0.0
UCZtDKD0pFpPclXA7ZAti90w,Alt-right,2015,5311021.0,159.0,4,4,1205065.0,86.0,2,3,110620.0,13.0,1,1,0.0,295,0.0,0.0,0.0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCzcToDBtC5dYTkFsjyfpZJQ,None,2010,3149190.0,69.0,3,3,893684.0,25.0,2,2,370925.0,10.0,2,1,126.0,1011,0.12462908011869436,0.24727992087042533,0.0,54,128.0,74.0,1.0,0.0009891196834817012,0.0,0.0,125.0,0.12363996043521266,0.0,0.0
UC_1N_NAJv18XOndxdixfW6g,Manosphere,2010,1097761.0,38.0,3,3,1138385.0,41.0,2,2,234934.0,13.0,2,1,1.0,213,0.004694835680751174,0.004694835680751174,0.0,60,140.0,80.0,1.0,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0
UCnG4U1Ukh9sBUepCVmHWcBw,None,2017,187353.0,6.0,1,1,259544.0,33.0,1,2,0.0,0.0,0,0,38.0,39,0.9743589743589743,0.9743589743589743,1.0,143,143.0,0.0,0.0,0.0,0.0,0.0,38.0,0.9743589743589743,0.0,0.0
UC_T1In1fbHpXKEuW8a8-2pg,Manosphere,2017,65171.0,7.0,1,1,68029.0,39.0,1,2,0.0,0.0,0,0,0.0,46,0.0,0.0,0.0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC7C635qzGz3CGwTJO-7AlhA,None,2009,2833787.0,19.0,3,2,1608870.0,15.0,3,1,392442.0,9.0,2,1,52.0,53,0.9811320754716981,1.9245283018867925,2.0,46,46.0,0.0,52.0,0.9811320754716981,0.0,0.0,0.0,0.0,0.0,0.0
UC_fiSXsgDVMLDmExLohAYIA,Manosphere,2009,1445545.0,15.0,3,2,2173263.0,14.0,3,1,166161.0,10.0,2,1,245.0,249,0.9839357429718876,7.598393574297189,6.0,40,40.0,0.0,0.0,0.0,0.0,0.0,245.0,0.9839357429718876,0.0,0.0
UCGI0VncCBqSm0udYVDR5nVg,None,2018,0.0,0.0,0,0,969130.0,8.0,2,1,39378.0,2.0,1,0,4.0,10,0.4,3.6,0.0,149,149.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.0,0.0
UCa3DmNrFcBTQbtNPkF0iprA,Manosphere,2018,0.0,0.0,0,0,914355.0,10.0,2,1,82234.0,2.0,1,0,0.0,12,0.0,0.0,0.0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC6kmxbp90go9tLJbMYMAHug,None,2016,6405877.0,27.0,4,2,1689605.0,1.0,3,0,0.0,0.0,0,0,0.0,97,0.0,0.0,0.0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCa3meRxRwQrXg__x--Goxrg,Manosphere,2016,44415502.0,25.0,4,2,3761405.0,6.0,3,0,0.0,0.0,0,0,52.0,56,0.9285714285714286,3.1785714285714284,4.0,125,125.0,0.0,52.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
UCH4nDlewz84Qbn3--QVdkOw,None,2014,1762863.0,43.0,3,3,3129965.0,38.0,3,2,1193429.0,8.0,3,1,1.0,100,0.01,0.04,0.0,98,141.0,43.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0
UCaEgjV59fLXgnN5BJdLsD3Q,Alt-lite,2014,1341409.0,80.0,3,3,2130292.0,32.0,3,2,1163748.0,10.0,3,1,102.0,158,0.6455696202531646,3.8734177215189876,6.0,102,128.0,26.0,101.0,0.6392405063291139,55.0,0.34810126582278483,3.0,0.0189873417721519,0.0,0.0
UCqvwbYpZG72ibC5wCpHLSoQ,None,2015,1694743.0,65.0,3,3,1517484.0,49.0,3,3,191209.0,16.0,2,1,10.0,213,0.046948356807511735,0.06103286384976526,0.0,115,118.0,3.0,0.0,0.0,0.0,0.0,10.0,0.046948356807511735,0.0,0.0
UCaN4Pe5JEsWzAByY2WfxxjQ,Manosphere,2015,4049181.0,54.0,3,3,3117429.0,64.0,3,3,431757.0,11.0,2,1,33.0,264,0.125,0.25757575757575757,0.0,113,116.0,3.0,0.0,0.0,0.0,0.0,33.0,0.125,0.0,0.0
UCNdMlgtRnyeIggRyB0fvBRg,None,2017,13135.0,1.0,1,1,1051993.0,21.0,2,1,112830.0,11.0,1,1,3.0,33,0.09090909090909091,0.09090909090909091,0.0,144,145.0,1.0,0.0,0.0,0.0,0.0,3.0,0.09090909090909091,0.0,0.0
UCaQs5uEGmuNoj8GGVhnB3kA,Manosphere,2017,41331.0,3.0,1,1,418450.0,13.0,2,1,50246.0,6.0,1,1,1.0,22,0.045454545454545456,0.18181818181818182,0.0,141,154.0,13.0,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.0,0.0
UCF4FF7ZzsDfcxFg3g68eY5A,None,2016,1636.0,2.0,1,1,97002.0,61.0,1,3,110573.0,34.0,1,2,24.0,99,0.24242424242424243,0.2727272727272727,0.0,128,159.0,31.0,0.0,0.0,0.0,0.0,24.0,0.24242424242424243,0.0,0.0
UCagHu20Tuj3zElwZj-w2Fqw,Manosphere,2016,1052.0,2.0,1,1,384725.0,74.0,1,3,33406.0,31.0,1,2,99.0,108,0.9166666666666666,0.9166666666666666,1.0,130,146.0,16.0,99.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
UCBg0W_TeszBzIkZmYx6-VLA,None,2018,0.0,0.0,0,0,65072.0,30.0,1,2,223691.0,21.0,2,2,0.0,51,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCao3EH2t9wOFPmu2F4i4bag,Alt-right,2018,0.0,0.0,0,0,185312.0,32.0,1,2,217984.0,35.0,2,2,45.0,67,0.6716417910447762,1.0746268656716418,1.0,148,150.0,2.0,43.0,0.6417910447761194,0.0,0.0,14.0,0.208955223880597,0.0,0.0
UCsiAKvRJaXVdjz2l6kb1CQw,None,2018,0.0,0.0,0,0,81299.0,34.0,1,2,1597081.0,126.0,3,4,0.0,160,0.0,0.0,0.0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCauYZm2lm1MufqCN9zIrXyA,Manosphere,2018,0.0,0.0,0,0,88373.0,27.0,1,2,1403844.0,120.0,3,4,58.0,147,0.3945578231292517,2.0884353741496597,0.0,152,152.0,0.0,58.0,0.3945578231292517,0.0,0.0,6.0,0.04081632653061224,14.0,0.09523809523809523
UCer99dJhxC3ZW3I95vLFBtQ,None,2012,197375.0,19.0,1,2,88098.0,11.0,1,1,25957.0,7.0,1,1,4.0,338,0.011834319526627219,0.011834319526627219,0.0,84,137.0,53.0,2.0,0.005917159763313609,0.0,0.0,2.0,0.005917159763313609,0.0,0.0
UCb1pUSilDPgMaf5P3E8ZRvA,Manosphere,2012,70695.0,22.0,1,2,69141.0,14.0,1,1,21286.0,9.0,1,1,1.0,74,0.013513513513513514,0.013513513513513514,0.0,78,139.0,61.0,0.0,0.0,0.0,0.0,1.0,0.013513513513513514,0.0,0.0
UCRuvp2LP8tkAXyPXYG6ubHw,None,2016,143896.0,7.0,1,1,1382025.0,37.0,2,2,606310.0,35.0,2,2,0.0,83,0.0,0.0,0.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCb7fZ328aBqOClRuAOOKjqw,Manosphere,2016,5433.0,1.0,1,1,420272.0,37.0,2,2,454603.0,19.0,2,2,26.0,59,0.4406779661016949,0.711864406779661,0.0,131,154.0,23.0,26.0,0.4406779661016949,0.0,0.0,0.0,0.0,0.0,0.0
UCI6Q3tYmKB3L_HkUpDhhSPA,None,2014,3990222.0,318.0,3,4,4689547.0,238.0,3,4,1345837.0,351.0,3,4,851.0,1069,0.7960710944808232,1.832553788587465,2.0,108,127.0,19.0,701.0,0.6557530402245089,0.0,0.0,394.0,0.3685687558465856,0.0,0.0
UCbBm6SZ235HFxwVKC7Po5IA,Alt-lite,2014,2880434.0,234.0,3,4,4735204.0,242.0,3,4,1117045.0,94.0,3,4,560.0,1018,0.550098231827112,1.1021611001964637,2.0,98,99.0,1.0,559.0,0.5491159135559921,0.0,0.0,1.0,0.0009823182711198428,0.0,0.0
UCuM2LRmptQSizWtPbozumaQ,None,2017,492014.0,23.0,2,2,454077.0,122.0,2,4,154759.0,60.0,2,3,69.0,205,0.33658536585365856,0.33658536585365856,0.0,139,147.0,8.0,69.0,0.33658536585365856,0.0,0.0,0.0,0.0,0.0,0.0
UCbJx13WCQq8mpbaIwz6Oanw,Manosphere,2017,322565.0,24.0,2,2,1258548.0,121.0,2,4,518352.0,53.0,2,3,123.0,198,0.6212121212121212,0.702020202020202,1.0,137,137.0,0.0,121.0,0.6111111111111112,0.0,0.0,7.0,0.03535353535353535,1.0,0.005050505050505051
UCfyZriUtUHarCtaKi7duNiw,None,2015,14902732.0,327.0,4,4,11675740.0,646.0,4,4,4182881.0,395.0,4,4,1448.0,1535,0.9433224755700326,16.439087947882737,10.0,120,131.0,11.0,1108.0,0.7218241042345277,0.0,0.0,1357.0,0.8840390879478828,1065.0,0.6938110749185668
UCbgzmK-mfpjULHZ8SMCuhdg,Manosphere,2015,14248820.0,711.0,4,4,11616255.0,702.0,4,4,3536600.0,229.0,4,4,974.0,1847,0.5273416350839198,1.1700054141851652,1.0,118,120.0,2.0,774.0,0.41905793178126693,0.0,0.0,211.0,0.11423930698429886,11.0,0.005955603681645912
UCiwOASHEQYcmq1GxE_UuDfQ,None,2018,0.0,0.0,0,0,35507.0,86.0,0,3,21078.0,150.0,1,4,0.0,236,0.0,0.0,0.0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCbukZErY9SjdGTHabMzY7qg,Alt-lite,2018,0.0,0.0,0,0,43881.0,85.0,0,3,46983.0,163.0,1,4,244.0,248,0.9838709677419355,0.9919354838709677,1.0,152,152.0,0.0,244.0,0.9838709677419355,0.0,0.0,2.0,0.008064516129032258,0.0,0.0
UCFi8NYxoXkQk3cVmOMZzepg,None,2012,2175075.0,22.0,3,2,855776.0,24.0,2,2,91458.0,1.0,1,0,1.0,223,0.004484304932735426,0.008968609865470852,0.0,79,82.0,3.0,0.0,0.0,0.0,0.0,1.0,0.004484304932735426,0.0,0.0
UCc33T6QinM7wdXBx8eKpikA,Manosphere,2012,1130921.0,20.0,3,2,439629.0,22.0,2,2,59676.0,3.0,1,0,0.0,128,0.0,0.0,0.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UClEpQ6ffO75VlCDx-IJdQJg,None,2018,0.0,0.0,0,0,99898.0,22.0,1,2,0.0,0.0,0,0,0.0,22,0.0,0.0,0.0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCc7nGMWfSL48llqTeyQNQ_Q,Alt-right,2018,0.0,0.0,0,0,179388.0,38.0,1,2,0.0,0.0,0,0,0.0,38,0.0,0.0,0.0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC1oV7pNnLCgbCq0DT8GjNTQ,None,2016,171100.0,94.0,1,3,843820.0,149.0,2,4,206135.0,81.0,2,3,189.0,511,0.3698630136986301,0.4911937377690802,0.0,125,132.0,7.0,0.0,0.0,0.0,0.0,189.0,0.3698630136986301,0.0,0.0
UCcOtHMt1S9Nl4Pycp-FWd8Q,Manosphere,2016,201206.0,62.0,1,3,571231.0,187.0,2,4,185958.0,88.0,2,3,334.0,342,0.9766081871345029,4.421052631578948,4.0,123,123.0,0.0,334.0,0.9766081871345029,0.0,0.0,28.0,0.08187134502923976,0.0,0.0
